Solute_encoded,Solvent_encoded,Potential_ID,Alpha,Mu,Sigma,solvent_density,solvent_shear,solute_density,solute_shear,PC2,PC3,PC4,PC5,density_ratio,density_diff,density_mismatch_pct,shear_ratio,shear_diff,shear_mismatch_pct,combined_mismatch
22,5,1,-1.9,-4,0.3576417884330603,-0.18922149384474432,-0.18160009953882397,1.7747805376710226,2.609941115872523,2.539321107942819,-1.5819691197102788,-0.035773891798002264,-0.5753655585014155,-9.37938128280091,1.964002031515767,-10.37938128280091,-14.371914566679786,2.791541215411347,-15.371914566679784,159.55096233421082
24,5,40,-1.6,22,0.9738719719510661,-0.18922149384474432,-0.18160009953882397,-0.629651449858909,-0.6925360897005843,-1.2289663141054434,-0.3040662708266397,0.3127712209305445,-0.4252411837186022,3.3275894670588326,-0.4404299560141647,-2.327589467058833,3.813522632747942,-0.5109359901617604,-2.8135226327479423,6.548725645315748
24,5,41,-2.8,4,1.0859138234997945,-0.18922149384474432,-0.18160009953882397,-0.629651449858909,-0.6925360897005843,-1.2796166193368301,-0.3640790613844998,0.3490922401663752,-0.47802975096471567,3.3275894670588326,-0.4404299560141647,-2.327589467058833,3.813522632747942,-0.5109359901617604,-2.8135226327479423,6.548725645315748
24,5,42,-2.4,2,0.6937673430792453,-0.18922149384474432,-0.18160009953882397,-0.629651449858909,-0.6925360897005843,-1.1023405510269768,-0.15403429443198985,0.22196867284096786,-0.29326976560331863,3.3275894670588326,-0.4404299560141647,-2.327589467058833,3.813522632747942,-0.5109359901617604,-2.8135226327479423,6.548725645315748
24,5,1,-1.8,-5,0.41366271420742445,-0.18922149384474432,-0.18160009953882397,-0.629651449858909,-0.6925360897005843,-0.9757147879485103,-0.004002318037340022,0.13116612475139128,-0.16129834748803523,3.3275894670588326,-0.4404299560141647,-2.327589467058833,3.813522632747942,-0.5109359901617604,-2.8135226327479423,6.548725645315748
0,6,1,-1.6,3,0.581725491530517,-0.37134588951198316,0.5124504984650725,0.06903043537153107,-0.8228149148968149,-0.8342368826873814,-0.2254386115838392,0.6365549655921315,0.46580767420048214,-0.18589255279558842,0.44037632488351425,-1.1858925527955884,-1.6056476037419567,-1.3352654133618875,2.6056476037419567,3.090018088487257
1,6,12,1.3,-5,-0.8187976528285872,-0.37134588951198316,0.5124504984650725,-1.355699319248834,-1.114837111893555,-1.2735213787340975,0.7148711655053654,-0.676940037433921,0.9764011418092364,3.6507723864413104,-0.9843534297368508,-2.6507723864413104,-2.175502053823331,-1.6272876103586276,3.175502053823331,-8.417533157362554
1,6,10,0.9,-119,-0.3146093208593097,-0.37134588951198316,0.5124504984650725,-1.355699319248834,-1.114837111893555,-1.5014477522753376,0.4448136079949957,-0.513495450872683,0.7388525892017261,3.6507723864413104,-0.9843534297368508,-2.6507723864413104,-2.175502053823331,-1.6272876103586276,3.175502053823331,-8.417533157362554
1,6,1,-2.4,4,0.07753715956123947,-0.37134588951198316,0.5124504984650725,-1.355699319248834,-1.114837111893555,-1.6787238205851909,0.2347688410424858,-0.3863718835472758,0.5540926038403294,3.6507723864413104,-0.9843534297368508,-2.6507723864413104,-2.175502053823331,-1.6272876103586276,3.175502053823331,-8.417533157362554
2,6,1,-1.4,5,-0.20256746931058137,-0.37134588951198316,0.5124504984650725,1.5805764156012974,-1.0454070793039472,0.33975412649536496,0.23680469154424905,1.5972146220790773,1.1248849876396037,-4.256345526480623,1.9519223051132806,-5.256345526480623,-2.040015733100511,-1.5578575777690196,3.040015733100511,15.979373099113582
3,6,1,-0.8,0,-0.9308395043773156,-0.37134588951198316,0.5124504984650725,-0.17858453854049944,0.3996217263157189,0.42438704443575664,0.034547908399148036,-0.7278656458224511,0.8387671881999996,0.480911580239093,0.19276135097148372,-0.519088419760907,0.7798250319058988,-0.1128287721493536,0.22017496809410123,0.11429027625887513
4,6,30,0.0,6,-0.7067558012798588,-0.37134588951198316,0.5124504984650725,-0.5013144206971857,1.4397720272836267,0.7416091142130289,-0.5491881374770549,-1.4796288461882248,0.4267601727528139,1.3499931865571613,-0.12996853118520252,-0.3499931865571613,2.809582645730919,0.9273215288185542,1.8095826457309192,0.6333415965179031
4,6,31,-1.3,4,-0.6507348755054947,-0.37134588951198316,0.5124504984650725,-0.5013144206971857,1.4397720272836267,0.7162839615973355,-0.5791945327559849,-1.4614683365703094,0.4003658891297573,1.3499931865571613,-0.12996853118520252,-0.3499931865571613,2.809582645730919,0.9273215288185542,1.8095826457309192,0.6333415965179031
4,6,32,1.2,-8,-0.8748185786029513,-0.37134588951198316,0.5124504984650725,-0.5013144206971857,1.4397720272836267,0.8175845720601088,-0.45916895164026494,-1.5341103750419707,0.5059430236219841,1.3499931865571613,-0.12996853118520252,-0.3499931865571613,2.809582645730919,0.9273215288185542,1.8095826457309192,0.6333415965179031
5,6,35,1.0,-6,-0.9308395043773156,-0.37134588951198316,0.5124504984650725,-0.1876436229519152,-0.14801740714388464,0.0912500628737337,0.2857737200297865,-0.42266651521467863,0.9723119664501149,0.5053068533988984,0.18370226656006797,-0.4946931466011016,-0.28884235177297457,-0.6604679056089572,1.2888423517729746,0.6375814784713366
5,6,10,1.2,-98,-0.3146093208593097,-0.37134588951198316,0.5124504984650725,-0.1876436229519152,-0.14801740714388464,-0.18732661589889296,-0.044296628038443295,-0.22290090941760995,0.6819748465964911,0.5053068533988984,0.18370226656006797,-0.4946931466011016,-0.28884235177297457,-0.6604679056089572,1.2888423517729746,0.6375814784713366
5,6,1,-1.7,-5,-0.7627767270542231,-0.37134588951198316,0.5124504984650725,-0.1876436229519152,-0.14801740714388464,0.015274605026653742,0.19575453419299652,-0.36818498636093266,0.8931291155809448,0.5053068533988984,0.18370226656006797,-0.4946931466011016,-0.28884235177297457,-0.6604679056089572,1.2888423517729746,0.6375814784713366
7,6,10,1.1,-50,0.6937673430792453,-0.37134588951198316,0.5124504984650725,-1.5298979632433496,-1.1085962100877476,-2.0633431556385884,-0.09126720081512184,-0.3155692614641288,0.23516888286826304,4.119873159910069,-1.1585520737313664,-3.1198731599100693,-2.163323508140381,-1.6210467085528202,3.163323508140381,-9.869168109159736
7,6,1,-1.2,-16,1.590102155469072,-0.37134588951198316,0.5124504984650725,-1.5298979632433496,-1.1085962100877476,-2.4685455974896815,-0.5713695252780018,-0.02500110757748352,-0.18713965510064418,4.119873159910069,-1.1585520737313664,-3.1198731599100693,-2.163323508140381,-1.6210467085528202,3.163323508140381,-9.869168109159736
8,6,43,0.7,-70,2.654499745181991,-0.37134588951198316,0.5124504984650725,-0.4975398021924292,-0.2504722117892235,-1.786102444637095,-1.5754393188408842,0.5748211182827287,-0.7397939891886216,1.3398284894072425,-0.12619391268044605,-0.3398284894072426,-0.488773476734739,-0.762922710254296,1.488773476734739,-0.5059276416683349
9,6,1,-0.0,4,0.1895790111099678,-0.37134588951198316,0.5124504984650725,0.07054028277343387,1.5697908149046154,0.7745069669367429,-1.111479400621039,-0.8513739066352346,0.06120661936550642,-0.18995843165555645,0.44188617228541704,-1.1899584316555565,3.063302347459047,1.057340316439543,2.063302347459047,-2.4552440254135957
11,6,35,2.9,-16,-0.20256746931058137,-0.37134588951198316,0.5124504984650725,-0.17669722928812118,1.0497156644206613,0.48503439264811626,-0.6534106436100494,-0.8604594969243575,0.33573580242130785,0.47582923166413355,0.19464866022386199,-0.5241707683358664,2.0484235405465365,0.5372651659555888,1.0484235405465365,-0.5495529727896874
11,6,32,-1.5,-17,-0.5947139497311306,-0.37134588951198316,0.5124504984650725,-0.17669722928812118,1.0497156644206613,0.6623104609579695,-0.4433658766575395,-0.9875830642497649,0.5204957877827048,0.47582923166413355,0.19464866022386199,-0.5241707683358664,2.0484235405465365,0.5372651659555888,1.0484235405465365,-0.5495529727896874
11,6,1,-0.0,-7,-0.9308395043773156,-0.37134588951198316,0.5124504984650725,-0.17669722928812118,1.0497156644206613,0.8142613766521295,-0.2633275049839596,-1.0965461219572568,0.678861489521045,0.47582923166413355,0.19464866022386199,-0.5241707683358664,2.0484235405465365,0.5372651659555888,1.0484235405465365,-0.5495529727896874
12,6,44,-1.3,-19,0.46968363998178864,-0.37134588951198316,0.5124504984650725,-1.5147994892243233,-0.900566149894166,-1.828148798205908,-0.06713531345529387,-0.4957540201811585,0.29182683260342757,4.079214371310393,-1.14345359971234,-3.0792143713103934,-1.7573719853753769,-1.4130166483592386,2.757371985375377,-8.490539444416532
13,6,1,0.0,-77,1.253976600822887,-0.37134588951198316,0.5124504984650725,0.2819189190398013,-1.3946375428539222,-1.3458710055577494,-0.3319940161707605,1.3332320993172677,0.3230433494309226,-0.759181472051016,0.6532648085517845,-1.759181472051016,-2.7215068519422614,-1.9070880413189948,3.721506851942262,6.546805902047731
14,6,1,-1.4,4,-0.2585883950849455,-0.37134588951198316,0.5124504984650725,0.32645941739592893,-0.20938627490099118,0.07462653330703199,-0.06653414282646491,0.20030884651101385,0.7505306706849786,-0.8791248984200598,0.6978053069079121,-1.8791248984200597,-0.4085980509886507,-0.7218367733660637,1.4085980509886507,2.646931669478742
15,6,1,-1.1,13,-0.6507348755054947,-0.37134588951198316,0.5124504984650725,2.0301334795178043,-0.08872883998871386,1.39763971326037,0.02082293061359233,1.2310298951521514,1.1700957448862086,-5.466960957035968,2.4014793690297873,-6.466960957035967,-0.17314616778494835,-0.6011793384537863,1.1731461677849484,7.586690463961627
17,6,10,-1.1,-8,0.1895790111099678,-0.37134588951198316,0.5124504984650725,-1.4185467173530308,0.009565363452753462,-1.0967088074243736,-0.3378331669787066,-1.035316319098869,0.21446564828198758,3.820014593987461,-1.0472008278410476,-2.8200145939874606,0.018665926721516138,-0.502885135012319,0.9813340732784838,-2.7673764082224843
17,6,43,-1.7,-124,2.654499745181991,-0.37134588951198316,0.5124504984650725,-1.4185467173530308,0.009565363452753462,-2.2110155225148804,-1.6581145592516258,-0.23625389591059454,-0.946882831132507,3.820014593987461,-1.0472008278410476,-2.8200145939874606,0.018665926721516138,-0.502885135012319,0.9813340732784838,-2.7673764082224843
19,6,1,-1.7,25,0.8058091946279736,-0.37134588951198316,0.5124504984650725,1.2916293690621825,0.3996217263157189,0.565785875153966,-0.9538279998959381,0.8935593736535496,0.2488318491324257,-3.47823795965433,1.6629752585741657,-4.47823795965433,0.7798250319058988,-0.1128287721493536,0.22017496809410123,0.9859958998846852
20,6,45,1.4,-17,-0.3146093208593097,-0.37134588951198316,0.5124504984650725,-1.0071133003345654,-0.4324985144586074,-0.8738169645201104,0.11844810613990324,-0.6509315121600765,0.6248346719810381,2.712062604646298,-0.6357674108225821,-1.7120626046462977,-0.8439810591541175,-0.9449490129236799,1.8439810591541177,-3.1570110150538375
20,6,1,-1.5,13,0.46968363998178864,-0.37134588951198316,0.5124504984650725,-1.0071133003345654,-0.4324985144586074,-1.228369101139817,-0.3016414277651165,-0.39668437750926183,0.25531470125824446,2.712062604646298,-0.6357674108225821,-1.7120626046462977,-0.8439810591541175,-0.9449490129236799,1.8439810591541177,-3.1570110150538375
21,6,46,0.7,-4,-0.20256746931058137,-0.37134588951198316,0.5124504984650725,-0.7259042217302013,0.009565363452753462,-0.48295310858521895,-0.15519687147152444,-0.6637866589214911,0.5067756918484119,1.9547926669773377,-0.35455833221821814,-0.9547926669773376,0.018665926721516138,-0.502885135012319,0.9813340732784838,-0.9369705770212975
22,6,34,-1.2,6,1.4780603039203437,-0.37134588951198316,0.5124504984650725,1.7747805376710226,2.609941115872523,1.8878784481560866,-2.3455459440783337,0.2011865984587046,-0.5375540124069514,-4.779319194843953,2.1461264271830056,-5.779319194843952,5.093059961284068,2.0974906174074506,4.093059961284067,-23.655099999896247
22,6,1,-1.0,31,0.6937673430792453,-0.37134588951198316,0.5124504984650725,1.7747805376710226,2.609941115872523,2.2424305847757933,-1.9254564101733138,-0.053060536192109806,-0.1680340416841574,-4.779319194843953,2.1461264271830056,-5.779319194843952,5.093059961284068,2.0974906174074506,4.093059961284067,-23.655099999896247
24,6,1,-1.5,28,1.3099975265972512,-0.37134588951198316,0.5124504984650725,-0.629651449858909,-0.6925360897005843,-1.525856837272469,-0.6475535612896751,0.29548457653643695,-0.017909666901344344,1.695592889654405,-0.2583055603469258,-0.6955928896544051,-1.3514204626103725,-1.204986588165657,2.3514204626103727,-1.6356313543796472
0,7,1,1.0,-3,-0.7067558012798588,-1.5082323919968854,-1.1654154905696732,0.06903043537153107,-0.8228149148968149,-0.006502114512462234,-0.25446919153709857,0.6781470383476006,0.4292341833690037,-0.04576909747982234,1.5772628273684164,-1.0457690974798224,0.7060270963916999,0.3426005756728583,-0.2939729036083001,0.3074277780899748
1,7,13,-0.4,-4,-0.7627767270542231,-1.5082323919968854,-1.1654154905696732,-1.355699319248834,-1.114837111893555,-1.0535902733358185,-0.034312901142213394,-0.19949573384848407,0.3063648440243973,0.8988663328294527,0.1525330727480514,-0.10113366717054727,0.9566005608425586,0.05057837867611825,-0.0433994391574414,0.004389144435137095
1,7,14,-0.8,-2,-0.8187976528285872,-1.5082323919968854,-1.1654154905696732,-1.355699319248834,-1.114837111893555,-1.028265120720125,-0.004306505863283385,-0.21765624346639934,0.3327591276474539,0.8988663328294527,0.1525330727480514,-0.10113366717054727,0.9566005608425586,0.05057837867611825,-0.0433994391574414,0.004389144435137095
1,7,15,-0.3,-5,-0.5947139497311306,-1.5082323919968854,-1.1654154905696732,-1.355699319248834,-1.114837111893555,-1.1295657311828984,-0.1243320869790033,-0.14501420499473805,0.22718199315522733,0.8988663328294527,0.1525330727480514,-0.10113366717054727,0.9566005608425586,0.05057837867611825,-0.0433994391574414,0.004389144435137095
1,7,10,1.0,-11,-0.6507348755054947,-1.5082323919968854,-1.1654154905696732,-1.355699319248834,-1.114837111893555,-1.1042405785672051,-0.0943256917000733,-0.16317471461265343,0.2535762767782839,0.8988663328294527,0.1525330727480514,-0.10113366717054727,0.9566005608425586,0.05057837867611825,-0.0433994391574414,0.004389144435137095
1,7,16,-1.8,7,-0.20256746931058137,-1.5082323919968854,-1.1654154905696732,-1.355699319248834,-1.114837111893555,-1.3068417994927517,-0.3343768539315131,-0.01789063766933076,0.0424220077938304,0.8988663328294527,0.1525330727480514,-0.10113366717054727,0.9566005608425586,0.05057837867611825,-0.0433994391574414,0.004389144435137095
1,7,1,-0.7,4,-0.7627767270542231,-1.5082323919968854,-1.1654154905696732,-1.355699319248834,-1.114837111893555,-1.0535902733358185,-0.034312901142213394,-0.19949573384848407,0.3063648440243973,0.8988663328294527,0.1525330727480514,-0.10113366717054727,0.9566005608425586,0.05057837867611825,-0.0433994391574414,0.004389144435137095
2,7,1,0.7,-2,-0.6507348755054947,-1.5082323919968854,-1.1654154905696732,1.5805764156012974,-1.0454070793039472,0.787611605434884,-0.24232181759295993,1.9112143391032763,0.6923972424622747,-1.0479660985855297,3.0888088075981828,-2.0479660985855297,0.8970252135510366,0.12000841126572603,-0.10297478644896342,0.2108888716565617
3,7,1,-1.1,0,-0.3146093208593097,-1.5082323919968854,-1.1654154905696732,-0.17858453854049944,0.3996217263157189,0.39106662367710254,-1.0147001110377305,-0.06881624605786085,-0.09521194581540665,0.11840651313956678,1.329647853456386,-0.8815934868604333,-0.342900647493863,1.565037216885392,-1.342900647493863,1.1838924643312483
5,7,10,2.5,-7,0.021516233786875304,-1.5082323919968854,-1.1654154905696732,-0.1876436229519152,-0.14801740714388464,-0.09402127357908036,-0.943512671080672,0.34534594225740345,-0.12003286930363148,0.12441293791832492,1.3205887690449702,-0.8755870620816751,0.12700827159207523,1.0173980834257885,-0.8729917284079247,0.7643802626982985
5,7,1,-1.2,2,-0.3146093208593097,-1.5082323919968854,-1.1654154905696732,-0.1876436229519152,-0.14801740714388464,0.057929642115079595,-0.7634742994070922,0.23638288454991155,0.03833283243470872,0.12441293791832492,1.3205887690449702,-0.8755870620816751,0.12700827159207523,1.0173980834257885,-0.8729917284079247,0.7643802626982985
6,7,10,0.0,-20,-0.3146093208593097,-1.5082323919968854,-1.1654154905696732,-0.37297739153546255,0.5296405139367074,0.3463038937426553,-1.0665679614169195,-0.282773085367349,-0.1574360446976794,0.2472943781837519,1.1352550004614228,-0.752705621816248,-0.4544649682645036,1.6950560045063807,-1.4544649682645037,1.0947839583474825
6,7,1,-1.0,-2,-0.2585883950849455,-1.5082323919968854,-1.1654154905696732,-0.37297739153546255,0.5296405139367074,0.32097874112696195,-1.0965743566958495,-0.2646125757494337,-0.18383032832073615,0.2472943781837519,1.1352550004614228,-0.752705621816248,-0.4544649682645036,1.6950560045063807,-1.4544649682645037,1.0947839583474825
9,7,1,2.5,2,-0.2585883950849455,-1.5082323919968854,-1.1654154905696732,0.07054028277343387,1.5697908149046154,1.2223644458762621,-1.590605909758248,-0.5373741896110357,-0.3712811258118226,-0.046770168276282144,1.5787726747703192,-1.0467701682762822,-1.3469795344296285,2.7352063054742883,-2.3469795344296283,2.4567481621958924
11,7,1,-1.3,1,-0.2585883950849455,-1.5082323919968854,-1.1654154905696732,-0.17669722928812118,1.0497156644206613,0.7556158032777821,-1.3425819196997681,-0.41933621257475134,-0.281511928117418,0.11715517464399218,1.3315351627087642,-0.8828448253560077,-0.900722251347066,2.2151311549903347,-1.900722251347066,1.6780428040407784
13,7,1,1.0,-2,-0.9308395043773156,-1.5082323919968854,-1.1654154905696732,0.2819189190398013,-1.3946375428539222,-0.11293379553173709,0.11907772833885988,1.0842560181860914,0.7087783965683513,-0.18692007978063868,1.7901513110366867,-1.1869200797806387,1.196686979140977,-0.22922205228424897,-0.19668697914097716,-0.23345172497382144
14,7,1,0.7,-4,-0.5947139497311306,-1.5082323919968854,-1.1654154905696732,0.32645941739592893,-0.20938627490099118,0.4718337070151646,-0.6056734425215339,0.5506295827710433,0.26525435826153637,-0.21645166827619963,1.8346918093928144,-1.2164516682761997,0.17966663099581756,0.956029215668682,-0.8203333690041824,0.997895895267773
15,7,1,1.5,1,-0.6507348755054947,-1.5082323919968854,-1.1654154905696732,2.0301334795178043,-0.08872883998871386,1.6428959712743425,-0.6983547407550565,1.690313689119673,0.526453730724426,-1.3460349282314026,3.5383658715146895,-2.3460349282314024,0.07613494132066309,1.0766866505809594,-0.9238650586793369,2.1674196966342785
17,7,10,2.4,-18,-0.20256746931058137,-1.5082323919968854,-1.1654154905696732,-1.4185467173530308,0.009565363452753462,-0.674176481100548,-0.8469660713948456,-0.7031560924567546,-0.24441638051839804,0.9405359047320874,0.08968567464385457,-0.05946409526791265,-0.008207685181941218,1.1749808540224267,-1.0082076851819413,0.05995215784150064
19,7,1,2.2,1,-0.426651172408038,-1.5082323919968854,-1.1654154905696732,1.2916293690621825,0.3996217263157189,1.368195490713192,-1.0128649751281273,0.9533119560269341,0.18586407467789043,-0.8563861749130567,2.799861761059068,-1.8563861749130568,-0.342900647493863,1.565037216885392,-1.342900647493863,2.4929421962893996
20,7,1,2.0,0,-0.5947139497311306,-1.5082323919968854,-1.1654154905696732,-1.0071133003345654,-0.4324985144586074,-0.5019349434276711,-0.4506975888340957,-0.2824502662821315,0.11316407593453925,0.6677441126968218,0.50111909166232,-0.3322558873031782,0.3711110054382368,0.7329169761110659,-0.6288889945617633,0.20895207090332227
22,7,1,2.5,6,-0.3146093208593097,-1.5082323919968854,-1.1654154905696732,1.7747805376710226,2.609941115872523,2.9435395898722456,-2.104518966521223,0.07933408465293569,-0.33657895063091947,-1.1767288297801575,3.2830129296679083,-2.1767288297801577,-2.239494100594753,3.7753566064421964,-3.239494100594753,7.0515002026673415
23,7,16,-1.8,4,0.1895790111099678,-1.5082323919968854,-1.1654154905696732,-0.5107509669590772,-0.4324985144586074,-0.5436965001312843,-0.8904286159002085,0.3291423692766734,-0.1792832372734801,0.33864208836069865,0.9974814250378082,-0.6613579116393014,0.3711110054382368,0.7329169761110659,-0.6288889945617633,0.4159207120963077
24,7,1,1.9,5,-0.5386930239567663,-1.5082323919968854,-1.1654154905696732,-0.629651449858909,-0.6925360897005843,-0.4448705429406167,-0.3765201884536346,0.15547155311275282,0.20945967849774424,0.4174764135818993,0.8785809421379764,-0.5825235864181008,0.5942396469795179,0.47287940086908886,-0.405760353020482,0.23636497606776583
0,8,1,-1.7,-19,0.13355808533560365,0.06449151356134812,1.5777622375347524,0.06903043537153107,-0.8228149148968149,-0.8064184919728208,0.26916978599689917,0.22760127595961893,1.2168968375292086,1.070380140882649,0.00453892181018295,0.070380140882649,-0.521507547412505,-2.400577152431567,1.5215075474125048,-0.10708391554090585
1,8,1,-1.5,-26,0.30162086265869614,0.06449151356134812,1.5777622375347524,-1.355699319248834,-1.114837111893555,-1.9548072612589502,0.3693004952760645,-0.5773994577648045,0.9884503636923756,-21.021359933802966,-1.4201908328101822,22.021359933802966,-0.7065938614651367,-2.692599349428307,1.7065938614651366,37.58151768414245
2,8,1,-1.7,-23,0.1895790111099678,0.06449151356134812,1.5777622375347524,1.5805764156012974,-1.0454070793039472,-0.012304772025474331,0.28131715994103784,1.4606685767152947,1.4800598966224798,24.50828532808057,1.5160849020399492,23.50828532808057,-0.6625884778034692,-2.6231693168386996,1.6625884778034692,-39.084604319383104
3,8,1,-2.9,12,1.4780603039203437,0.06449151356134812,1.5777622375347524,-0.17858453854049944,0.3996217263157189,-0.8393773482500427,-1.0011698532455424,-0.2106333449412819,0.24374788675283462,-2.769116875674182,-0.24307605210184757,3.769116875674182,0.2532838705406756,-1.1781405112190335,0.7467161294593244,2.8144603648832467
5,8,1,-3.1,6,0.917851046176702,0.06449151356134812,1.5777622375347524,-0.1876436229519152,-0.14801740714388464,-0.9192628036551321,-0.44988008882560415,-0.08703931051266288,0.6412355012335169,-2.909586278718944,-0.2521351365132633,3.909586278718944,-0.09381477362214048,-1.725779644678637,1.0938147736221404,4.276363230413188
6,8,1,-2.1,16,1.3660184523716152,0.06449151356134812,1.5777622375347524,-0.37297739153546255,0.5296405139367074,-0.8334897729531031,-0.9930249130668714,-0.46091120348660086,0.23431235511667534,-5.783356149343038,-0.4374689050968107,6.783356149343038,0.3356909560494164,-1.0481217235980451,0.6643090439505837,4.506244838346386
7,8,1,-2.3,-8,1.926227710115257,0.06449151356134812,1.5777622375347524,-1.5298979632433496,-1.1085962100877476,-2.7952793433948275,-0.4968506616022832,-0.17970766255918155,0.1944295375052888,-23.722469496517874,-1.5943894768046978,24.722469496517874,-0.7026383213607171,-2.6863584476225,1.7026383213607172,42.09342396344273
11,8,1,-2.9,12,1.5340812296947077,0.06449151356134812,1.5777622375347524,-0.17669722928812118,1.0497156644206613,-0.47482816864936284,-1.32905166190758,-0.5611533114581725,0.05744790445082339,-2.7398524167065235,-0.24118874284946928,3.739852416706523,0.6653192980843794,-0.5280465731140911,0.3346807019156206,1.2516564318841692
13,8,1,-1.7,-52,4.111043815315459,0.06449151356134812,1.5777622375347524,0.2819189190398013,-1.3946375428539222,-2.812236619169095,-1.6077629400468902,1.9957484771417593,-0.48313022100069564,4.3714111124345605,0.21742740547845318,3.37141111243456,-0.8839339094799468,-2.972399780388675,1.883933909479947,-6.351515717512978
14,8,1,-1.0,-17,-0.2585883950849455,0.06449151356134812,1.5777622375347524,0.32645941739592893,-0.20938627490099118,-0.10015629690395404,0.1880230925228336,-0.06336076617817617,1.2904655650292516,5.06205234407131,0.2619679038345808,4.06205234407131,-0.1327109179822661,-1.7871485124357436,1.132710917982266,-4.601131039545029
15,8,1,-1.0,-11,-0.20256746931058137,0.06449151356134812,1.5777622375347524,2.0301334795178043,-0.08872883998871386,1.0202556621238372,0.035329003731451085,1.112644359406284,1.498876370246028,31.479079454176897,1.9656419659564561,30.479079454176894,-0.05623714263015468,-1.6664910775234663,1.0562371426301547,-32.19313579267725
19,8,1,-2.6,4,-0.3146093208593097,0.06449151356134812,1.5777622375347524,1.2916293690621825,0.3996217263157189,0.8975060972568465,-0.09914285896804008,0.26667956860605313,1.3166524159378326,20.027896660132015,1.2271378555008343,19.02789666013201,0.2532838705406756,-1.1781405112190335,0.7467161294593244,-14.208437345805782
20,8,1,-2.2,-10,-0.09052561776185303,0.06449151356134812,1.5777622375347524,-1.0071133003345654,-0.4324985144586074,-1.1499004051938697,0.2529797603734819,-0.8419590863776052,1.0591924318330843,-15.61621436247639,-1.0716048138959136,16.61621436247639,-0.2741214767152652,-2.0102607519933597,1.274121476715265,21.171075580935817
22,8,1,2.3,1,-0.7067558012798588,0.06449151356134812,1.5777622375347524,1.7747805376710226,2.609941115872523,2.7007765699571404,-0.9207392928507661,-0.7707428893291831,1.031757943236533,27.519598155852663,1.7102890241096744,26.51959815585266,1.6542043241892685,1.0321788783377708,0.6542043241892684,17.34923578932056
24,8,1,-2.5,4,1.253976600822887,0.06449151356134812,1.5777622375347524,-0.629651449858909,-0.6925360897005843,-1.6753145148677617,-0.3629899306614465,0.013654454229331635,0.5484195110659855,-9.763322568944632,-0.694142963420257,10.763322568944632,-0.43893564773274674,-2.270298327235337,1.4389356477327468,15.487728532500837
1,9,17,1.3,-13,0.30162086265869614,-0.24152198221354407,0.24612256369765254,-1.355699319248834,-1.114837111893555,-1.720411327429659,0.21981086126149935,-0.27113939949544696,0.2039290140258731,5.613150847901617,-1.1141773370352899,-4.613150847901617,-4.5296014113645775,-1.3609596755912075,5.529601411364577,-25.508885439394472
11,9,47,-0.2,-36,0.8058091946279736,-0.24152198221354407,0.24612256369765254,-0.17669722928812118,1.0497156644206613,0.08879474918394155,-1.0884581572960554,-0.49097987822171424,-0.3839477581159422,0.7315989528932094,0.06482475292542289,-0.26840104710679064,4.265011905654359,0.8035931007230088,3.265011905654359,-0.8763326142937679
20,9,17,-1.7,-57,1.253976600822887,-0.24152198221354407,0.24612256369765254,-1.0071133003345654,-0.4324985144586074,-1.5233081341412182,-0.6166633603354027,-0.09984679727827983,-0.35879172478677884,4.169861853171262,-0.7655913181210213,-3.1698618531712617,-1.7572485348799918,-0.6786210781562599,2.757248534879992,-8.740096950428438
24,9,48,-2.0,11,0.021516233786875304,-0.24152198221354407,0.24612256369765254,-0.629651449858909,-0.6925360897005843,-0.8837652234932174,0.14766113146044796,-0.07961669909544801,0.3445724011067302,2.607015080317602,-0.38812946764536493,-1.607015080317602,-2.813785454271983,-0.9386586533982368,3.813785454271983,-6.128810738110992
0,10,2,-1.8,3,0.7497882688536095,-0.1784646558114451,1.0451063679999124,0.06903043537153107,-0.8228149148968149,-0.9992727641594499,-0.20586883634654524,0.5616476215187097,0.6680845957728713,-0.386801717447428,0.2474950911829762,-1.386801717447428,-0.7873025560752146,-1.8679212828967273,1.7873025560752147,2.478634254363286
0,10,6,-2.4,-13,0.8058091946279736,-0.1784646558114451,1.0451063679999124,0.06903043537153107,-0.8228149148968149,-1.0245979167751433,-0.23587523162547513,0.579808131136625,0.6416903121498146,-0.386801717447428,0.2474950911829762,-1.386801717447428,-0.7873025560752146,-1.8679212828967273,1.7873025560752147,2.478634254363286
0,10,1,-1.9,-11,1.9822486358896212,-0.1784646558114451,1.0451063679999124,0.06903043537153107,-0.8228149148968149,-1.556426121704703,-0.866009532483005,0.961178833112847,0.08741035606562399,-0.386801717447428,0.2474950911829762,-1.386801717447428,-0.7873025560752146,-1.8679212828967273,1.7873025560752147,2.478634254363286
1,10,18,0.5,-3,-0.7627767270542231,-0.1784646558114451,1.0451063679999124,-1.355699319248834,-1.114837111893555,-1.3879069549747793,0.7944537313005193,-0.7881684007431733,1.2314666306277389,7.5964583187899315,-1.177234663437389,-6.5964583187899315,-1.06672119319978,-2.1599434798934674,2.06672119319978,-13.633040207502141
1,10,19,-1.3,-6,-0.2585883950849455,-0.1784646558114451,1.0451063679999124,-1.355699319248834,-1.114837111893555,-1.6158333285160194,0.5243961737901496,-0.6247238141819353,0.9939180780202287,7.5964583187899315,-1.177234663437389,-6.5964583187899315,-1.06672119319978,-2.1599434798934674,2.06672119319978,-13.633040207502141
