material_id,formula,formation_energy_per_atom
mp-1104435,La3Pd4,-0.8653539514285691
mp-1104675,Tm3Pd4,-1.008149207857144
mp-1104774,Er3Pd4,-0.9930854264285681
mp-1105083,Th3Pd4,-0.83230533928571
mp-12712,Zr3Pd4,-0.7294412378571451
mp-17717,Pu3Pd4,-0.290216773749993
mp-1215579,ZnPd4,-0.230506275999999
mp-1216296,VPd4,-0.15748292399999803
mp-1219217,SiPd4,-0.257172511833331
mp-1219940,Pd4W,0.006930807999998001
mp-1220368,NbPd4,-0.163164940666666
mp-1221442,MoPd4,-0.035522127999993006
mp-1224413,H3Pd4,-0.06352785660714101
mp-1190964,TePd4,0.0009076493032300001
mp-1212554,Mg29Pd4,-0.107868930050504
mp-1197547,Li15Pd4,-0.239802197631579
mp-1228682,BPd4,0.004238579750003
mp-1220003,PPd4,-0.385241801595238
mp-604594,Ce2In5Pd4,-0.5820882143939371
mp-683992,Ce7(GePd2)2,-0.46675087730769105
mp-1228473,Al3GePd4,-0.7834801931249981
mp-1228909,Al3SiPd4,-0.823905626874999
mp-17185,Ca4Si3Pd4,-0.839723534090906
mp-680578,Sm4Si3Pd4,-0.9608934156818151
mp-638749,Te3(PdBr)4,-0.697410387727271
mp-1220078,Ni2As3Pd4,-0.33475926910478804
mp-1222500,Li3Sn11Pd4,-0.366830746944442
mp-1228991,As3Pd4Pb,-0.353177193906251
mp-612175,Eu3(AsPd)4,-0.9303339168181831
mp-31278,Ca3(Bi2Pd)4,-0.5452760589999951
mp-1222766,Mn2Ge3Pd4,-0.37231633912356205
mp-1228856,AlPPd4,-0.66189478299602
mp-1191090,SrBPd4,-0.5350359277777771
mp-1191182,BaBPd4,-0.484617397777777
mp-1195613,Sr2Al5Pd4,-0.739721863636362
mp-1209527,Pr3(Sn3Pd2)2,-0.7785064215384601
mp-1215117,Ce3(Sn3Pd2)2,-0.708528301923074
mp-29811,Hf3P3Pd4,-0.9788395343928551
mp-31295,La3(Sn3Pd2)2,-0.823477397115383
mp-541951,Zr3P3Pd4,-1.042091269642856
mp-1197289,CeSnPd4,-0.7218578089583321
mp-1192444,Tb11In9Pd4,-0.7977871404166641
mp-642332,Nd11In9Pd4,-0.568793388020832
mp-10415,Yb3(GePd)4,-0.9455481222727251
mp-1101768,La3(ZnPd)4,-0.715189260454545
mp-1103548,Ce3(SiPd)4,-0.901022454545453
mp-22729,La3(GePd)4,-0.911321869545456
mp-3354,Ho3(GePd)4,-0.8920292149999981
mp-568625,La3(SiPd)4,-0.9581003359090691
mp-9694,Tm3(GePd)4,-0.8842385700000011
mp-1223845,K(SiPd)4,-0.5285308470833331
mp-10388,Nb5(PPd)4,-0.7436077045054941
mp-7221,Nb5(AsPd)4,-0.50205456076923
mp-1223371,La2Al3GaPd4,-0.8957534851250011
mp-1226834,Ce2Al3GaPd4,-0.7997751137499981
mp-1222952,LaCe(SiPd)4,-0.8920823094999991
mp-1196686,Cs2U6Pd4S17,-1.456115349027941
mp-1200206,Rb2U6Pd4S17,-1.4604828118103421
mp-1202036,Rb2U6Pd4Se17,-1.281642923787714
mp-1215927,YEr(SnPd2)2,-0.8749791287499981
mp-1221819,Mn2SnSbPd4,-0.366505298857758
mp-1221820,Mn2InSnPd4,-0.40640970094109
mp-1221865,Mn2InSbPd4,-0.365302591566091
mp-1226593,CeY(GaPd2)2,-0.849559671874998
mp-1224919,La3Ge6(Pd2Pt)2,-0.9084985546666661
mp-1195183,H26Pd4Pt(C11O8)2,-0.6246524307608711
mp-1103057,GePd5,-0.318894921666663
mp-2512,AsPd5,-0.269940265416664
mp-30464,Bi2Pd5,-0.250986444999999
mp-1080070,Ti3Pd5,-0.30994389374999504
mp-570199,Ti3Pd5,-0.6267247837499951
mp-1228665,BPd5,-0.08821138208333201
mp-1190529,BPd5,-0.22070651291666302
mp-2019077,Pd5Pb3,-0.27768595499999504
mp-2617,B2Pd5,-0.25966439285714005
mp-976976,MgPd5,-0.33221363416666705
mp-1102877,PrPd5,-0.46568533361111003
mp-1214686,As2Pd5,-0.350294079999998
mp-569451,Sb2Pd5,-0.446073763809522
mp-1227388,Bi3Pd5,-0.170394602916665
mp-1025404,Ce3Pd5,-0.7935154375000011
mp-30839,Th3Pd5,-0.5794595549375
mp-977059,MgPd5,-0.32924147416666605
mp-11826,CaPd5,-0.366331009999998
mp-1260,SrPd5,-0.37346798833333406
mp-22217,CePd5,-0.516005744166662
mp-2606,BaPd5,-0.33909857666666304
mp-30753,LaPd5,-0.5971245724999981
mp-1208304,Te3Pd5,0.22621004163541802
mp-1188663,Pd5Pb3,-0.27190805109375304
mp-1219006,Sn7Pd5,-0.37680645499999804
mp-1210703,Mg3Pd5,-0.6371764093749991
mp-16523,Al3Pd5,-0.857533224374996
mp-22146,In3Pd5,-0.5678094987499981
mp-2408,Ga3Pd5,-0.632974879999999
mp-405,Ga2Pd5,-0.5673327939285691
mp-605663,AlPd5,-0.46204495833333203
mp-582399,Pu3Pd5,0.356143101718755
mp-1077225,HfPd5,0.92053797666667
mp-1078895,Mn3Pd5,-0.252430927974137
mp-865166,HfPd5,-0.650163756666662
mp-1192386,Nd3(SnPd)5,-0.7979715101923041
mp-1210235,Na3Pd5F12,-1.8043172892500041
mp-1211133,LiPd5O6,-0.715929697777777
mp-1216283,Y6Ga17Pd5,-0.683331557767871
mp-1216901,Tm6Ga17Pd5,-0.713871627439971
mp-1225900,Er6Ga17Pd5,-0.7148434640561281
mp-1025161,InPPd5,-0.556675741615647
mp-1025222,ZnPd5Se,-0.39320951462053605
mp-1025248,TlPd5Se,-0.248399142723213
mp-1025258,ZnPPd5,-0.48613631209183505
mp-1025261,MgPPd5,-0.5912694728061211
mp-1025293,InAsPd5,-0.523129616071425
mp-1025294,CdAsPd5,-0.38031841107142605
mp-1025296,SnPPd5,-0.54337621137755
mp-1025301,GaPPd5,-0.5664535574489781
mp-1025302,HgPPd5,-0.36964489530612304
mp-1025346,GaAsPd5,-0.502767788928569
mp-1025348,TlPPd5,-0.41703609113945506
mp-1025371,CdPd5Se,-0.35318023462053205
mp-1077915,HgAsPd5,-0.30233139142857
mp-1077944,HgPd5Se,-0.272027339263394
mp-1077979,InPd5Se,-0.402054967008926
mp-1077994,SiSnPd5,-0.606985762142853
mp-1078079,AgPPd5,-0.297488465187073
mp-1078100,CdPPd5,-0.44900407923469304
mp-11873,TlAsPd5,-0.37178084464285804
mp-1180013,Pd5(N9Cl5)2,1.893719209242426
mp-1025445,CeAl2Pd5,-0.888538368750001
mp-1025564,LuAl2Pd5,-0.9747068145833321
mp-1078938,YAl2Pd5,-0.961729569999999
mp-1091385,PuAl2Pd5,-0.47149175609374705
mp-27393,AlPd5I2,-0.524211835
mp-569227,NpAl2Pd5,-0.834826847343748
mp-569698,UAl2Pd5,-0.789720110624998
mp-936855,As4Pd5Pb,-0.30374685312500205
mp-1218885,Sr15Pd5O24,-2.457921683181818
mp-1222087,Mn3Sn2Pd5,-0.36046372887931
mp-541021,SbAsPd5,-0.377385841309522
mp-760103,Sr15Pd5O24,-2.457211050681818
mp-1207527,YbSi3Pd5,-0.8317176261111091
mp-21689,CeGe3Pd5,-0.6950936427777761
mp-28201,Sr4(PPd)5,-0.9451931148724491
mp-28925,Ca4(PPd)5,-0.9652512373724481
mp-1191488,Ba2Ge4Pd5,-0.67732141590909
mp-30155,Ce3SiPd5,-0.842330237777776
mp-571217,La3SiPd5,-0.9233438422222221
mp-1217158,U2(PdAu)5,-0.357137743055564
mp-1217383,Te8Pd5Se2,-0.30255139737499803
mp-675510,As4Pd5Pb,-0.30658107562500403
mp-1217741,ThU4(Cu4Pd)5,-0.12850656066666502
mp-1195390,H26Pd5(C11O8)2,-0.6267312175724641
mp-1618,PPd6,-0.313427104948978
mp-1214755,BPd6,-0.19524489249999502
mp-1219971,PPd6,-0.17449873780612102
mp-1105080,BPd6,-0.189516038928563
mp-1218994,Sn(TePd3)2,-0.344853717999954
mp-1215718,YUPd6,-0.7984725906249991
mp-1221696,MnFePd6,-0.18149878224137803
mp-1222905,LaCePd6,-0.8340825943749971
mp-1222993,LaEuPd6,-0.679879225625001
mp-1225046,Er2BPd6,-0.8418337843518481
mp-1225365,Eu2BPd6,-0.6162237891666641
mp-1226462,CeYPd6,-0.872986735000001
mp-1226501,CeScPd6,-0.8581363443749971
mp-1226779,Ce2BPd6,-0.6480644326851871
mp-1227313,BiPd6Pb,-0.263281955625
mp-1216622,TlAsPd6,-0.225829809270837
mp-1218999,SnAsPd6,-0.327895128437496
mp-1219468,SbPd6S,-0.21127137718749803
mp-1219469,SbPd6Se,-0.22548044839470502
mp-1224414,GeBiPd6,-0.268722495624999
mp-1227409,BiAsPd6,-0.21476067937499901
mp-1227421,BiPd6Se,-0.15949215450088502
mp-1228756,AsPd6Pb,-0.224491290937496
mp-504775,La6P17Pd6,-0.921803665480294
mp-504776,Ce6P17Pd6,-0.8300538403078801
mp-1105294,Ca5(GePd)6,-0.7889428041176441
mp-667294,Ca5(PPd)6,-0.9817310710504191
mp-542565,Nd3Sb5Pd6,-0.883245043035713
mp-542566,Pr3Sb5Pd6,-0.8839625996428561
mp-662558,Ce3Sb5Pd6,-0.9471913807142821
mp-1218917,Sr(SiPd)6,-0.5959118126923081
mp-1209918,NaY(Pd3O4)2,-1.432412736961206
mp-1209950,NaYb(Pd3O4)2,-1.3058428709375
mp-1209956,NaTb(Pd3O4)2,-1.443742751752872
mp-1209959,NaTm(Pd3O4)2,-1.447312311336207
mp-1209969,NaHo(Pd3O4)2,-1.444022922273704
mp-1210069,NaDy(Pd3O4)2,-1.443457847690371
mp-1210087,NaEr(Pd3O4)2,-1.445445563211206
mp-6533,NaLu(Pd3O4)2,-1.446170874252872
mp-684657,Pd7O8,-0.729964483777778
mp-31467,Ga3Pd7,-0.5882995559999981
mp-618,Pd7Se2,-0.16757863812499801
mp-505363,P3Pd7,-0.472955544892855
mp-1544909,P3Pd7,-0.48823736239285404
mp-1217443,Te2Pd7,-0.12677610841696402
mp-2503,Pd7Se4,-0.300688744659088
mp-1219936,Pd7O8,-0.7210870933333321
mp-1025415,CePd7,-0.484818358749997
mp-1079855,LiPd7,-0.16044425208333002
mp-569431,Tb3P4Pd7,-0.998392362040814
mp-647029,Gd3P4Pd7,-0.989461117755101
mp-9149,Er3P4Pd7,-0.9912715206122431
mp-30662,Zn3Ga4Pd7,-0.6062750799999991
mp-1207568,YbGa4Pd7,-0.376429689583331
mp-1192479,Hf6Ga16Pd7,-0.5658194674137911
mp-1193241,Hf6Al16Pd7,-0.7573526651724121
mp-1193840,Zr6Al16Pd7,-0.7551117965517241
mp-1194145,Zr6Ga16Pd7,-0.63931673741379
mp-1194178,Ti6Al16Pd7,-0.6708122936206871
mp-1194261,Sc6Al16Pd7,-0.7680927989655161
mp-13560,YB2Pd7,-0.39812322243747
mp-557269,Ba2Hg3(PdO2)7,-1.197342337980769
mp-1198800,Bi3Pd8,-0.22993832909090503
mp-680057,Sb3Pd8,-0.44748152022727206
mp-1227077,Cd43Pd8,-0.130107514117644
mp-669525,Sb3Pd8,-0.29297040159090904
mp-1198995,Sb3Pd8,-0.447804905227273
mp-607960,Cd27Pd8,0.013125735285715001
mp-1208176,Zn61Pd8,-0.18224553782608602
mp-1498,Al21Pd8,-0.5663915224137921
mp-1102524,In2Pd8Se,-0.43789426355113403
mp-1224632,Ge(TePd4)2,-0.356263993257574
mp-1193806,Er3(SbPd2)4,-0.8736967209893121
mp-1207398,Zr6Be15Pd8,-0.47174585913793105
mp-1207804,Y3(SbPd2)4,-0.8645598414166631
mp-1208001,Tm3(SbPd2)4,-0.8205771767096811
mp-1208491,Tb3(SbPd2)4,-0.8363542176666651
mp-1212316,Ho3(SbPd2)4,-0.8775587983333321
mp-1212443,Hf6Be15Pd8,-0.48144289086206704
mp-1213109,Dy3(SbPd2)4,-0.8324013786666641
mp-1202782,Hg3Pd8Se9,-0.5270091986796921
mp-18663,Al17(SiPd2)4,-0.48023532281609504
mp-1215984,YTm3(SnPd2)4,-0.8777912468749991
mp-1210958,Mn7Pd9,-0.029569669094827004
mp-29907,Te4Pd9,-0.314602365192307
mp-505071,Si2Pd9,-0.44621494136363404
mp-1216602,Tl2Pd9Pb,-0.24924101999999002
mp-1217846,Ta20Pd9S50,-1.208802236223626
mp-1215244,ZrNb2Pd9,-0.549843641805556
mp-1218026,Ta4(Pd3Rh)3,-0.501350031208335
mp-1208006,Tm4(Al8Pd3)3,-0.7497528991891871
mp-1208456,Tb4(Al8Pd3)3,-0.7650290627027021
mp-1212310,Ho4(Al8Pd3)3,-0.757923104864865
mp-1212879,Dy4(Al8Pd3)3,-0.761957365405403
mp-1212881,Er4(Al8Pd3)3,-0.7530480306306301
mp-1215020,Al2(Zn13Pd3)3,-0.301756588399999
mp-29932,Zr5P7Pd9,-0.93365491345238
mp-29933,Hf5P7Pd9,-0.8869455739285691
mp-18287,Ce2(SbPd3)3,-0.702278837689505
mp-1212473,K15P16Pd9O56,-2.316542411594121
mp-1224722,K14P16Pd9O56,-2.308884926376691
mp-30067,Te3Pd10,-0.10056052487344501
mp-932458,Sm4In21Pd10,0.44344473085714703
mp-1179485,Sm4In21Pd10,-0.62411553228571
mp-1197789,La4In21Pd10,-0.5334480174285701
mp-1199723,Ce4In21Pd10,-0.49284614028571205
mp-1200754,Nd4In21Pd10,-0.525978006285713
mp-680610,Pr4In21Pd10,-0.5268356456190461
mp-634984,Mg5(Si8Pd5)2,-0.42778318306452
mp-680615,Sm4In21Pd10,-0.621641812571423
mp-1221408,Mn5In4SbPd10,-0.380218362816091
mp-1207436,Zr9Pd11,-0.6725108172500001
mp-1201459,U4Ga20Pd11,-0.5223937688718251
mp-1201409,CuP6Pd11O34,-1.304843850920329
mp-1225374,Eu4BPd12,-0.592119666911755
mp-1226033,Eu2As7Pd12,-0.598946259166667
mp-2752787,Eu2As7Pd12,-0.638147063690477
mp-641689,Ce6In5Pd12,-0.7268878451449261
mp-1202847,Ce4Sn25Pd12,-0.48688719768292504
mp-1227450,Bi3Pd12Pb,-0.23505946828124902
mp-31485,Ga5Pd13,-0.554598818333333
mp-30826,Pd13Pb9,-0.260624321846586
mp-1209131,Sn9Pd13,-0.5057941532954511
mp-1297,Tl9Pd13,-0.23575960045454503
mp-638586,Te3Pd13,-0.21280938468749902
mp-1215074,Ag3Pd13Pb6,-0.20242849886837103
mp-1225772,Cu3Pd13S7,-0.314113620095107
mp-1190285,Ce6Cd4Pd13,-0.667756962173911
mp-1190606,Nd6Zn4Pd13,-0.798109288478259
mp-1192004,La6Zn4Pd13,-0.814593419999999
mp-569508,Pr6Cd4Pd13,-0.7221449199999971
mp-1203477,Ce2SiPd14,-0.578097838823527
mp-4597,Y2B5Pd14,-0.48686432611422203
mp-1211165,Li13(Si5Pd7)2,-0.6017235875225211
mp-680221,Ce3Ge5Pd14,-0.708472829204543
mp-27533,P2Pd15,-0.25358000642856804
mp-686372,Na17Pd15F48,-2.0805686571823
mp-1216177,Y4UPd15,-0.8502800652500011
mp-1216677,Tl4Pd15Pb,-0.223479932499992
mp-1221871,Mn5BPd15,-0.23473793280103902
mp-1223114,La4CePd15,-0.827800181999998
mp-1224332,InAs4Pd15,-0.267493389249989
mp-1227555,Bi4PPd15,-0.220278384732142
mp-1195438,AlB7Pd15,-0.262905729818844
mp-1196893,B3Pd16,-0.211636451447367
mp-393,Pd16S7,-0.306646519551629
mp-21765,Pd17Se15,-0.37492453659179803
mp-680525,La7P12Pd17,-1.014825441130951
mp-1190972,In4Pd17Se4,-0.431809661173001
mp-29639,Te7Pd20,-0.280321600370366
mp-30066,Sb7Pd20,-0.43480283555555604
mp-1219223,Sn13Pd20,-0.509645407803032
mp-1182504,Ce3(Si3Pd10)2,-0.520926501724137
mp-673662,Ce3(Si3Pd10)2,-0.43741178413793
mp-1192814,Ce3(Si3Pd10)2,-0.7836776331034511
mp-1207621,Yb3(Si3Pd10)2,-0.842203147758619
mp-1207642,Yb3(P3Pd10)2,-0.7651761766502431
mp-1208056,Tm3(Si3Pd10)2,-0.834067574482764
mp-1208086,Tm3(P3Pd10)2,-0.7341946557881731
mp-1208495,Tb3(P3Pd10)2,-0.7276208485467991
mp-1208970,Sm3(P3Pd10)2,-0.7131276618226561
mp-1208981,Sm3(Si3Pd10)2,-0.8239668731034491
mp-1209001,Sm3(Ge3Pd10)2,-0.6725471801724141
mp-1209429,Pr3(Si3Pd10)2,-0.792835862241382
mp-1209430,Pr3(P3Pd10)2,-0.6911855104433551
mp-1209902,Nd3(Si3Pd10)2,-0.803923050775861
mp-1209966,Nd3(P3Pd10)2,-0.7010325724261041
mp-1210990,Lu3(P3Pd10)2,-0.734722975788177
mp-1211429,La3(P3Pd10)2,-0.705824681822659
mp-1211466,La3(Si3Pd10)2,-0.813642733275859
mp-1212354,Ho3(Si3Pd10)2,-0.831926794655172
mp-1212386,Ho3(P3Pd10)2,-0.730676966995074
mp-1212872,Er3(Si3Pd10)2,-0.834602074482759
mp-1213199,Dy3(Si3Pd10)2,-0.8314819377586231
mp-1213204,Dy3(P3Pd10)2,-0.729265511477831
mp-1213489,Gd3(P3Pd10)2,-0.193253794408865
mp-1214002,Ce3(P3Pd10)2,-0.6756789623399001
mp-570798,Er3(P3Pd10)2,-0.733948390615761
mp-5979,Mn3(P3Pd10)2,-0.435491066953455
mp-630265,U3(Si3Pd10)2,-0.701190033275859
mp-662609,Ce3(Si3Pd10)2,-0.5953309662068951
mp-672275,Ce3(Ge3Pd10)2,-0.6443028810344811
mp-662804,Sm10Pd21,-0.875452257741933
mp-758104,Mn11Pd21,-0.22531005147629102
mp-648832,Sm10Pd21,-0.8750062251612881
mp-1193776,Te5Pd21,0.007184122770468
mp-582201,Ge8Pd21,-0.48071156448275704
mp-1193751,Ce2(Si2Pd7)3,-0.7157215168965501
mp-1229286,Ba51(Pd12O5)2,-0.9465532171764701
mp-531882,U7(Pd3S4)8,-0.8590414631184
mp-1195670,Ce8GaPd24,-0.8053474005303011
mp-1213827,Ce8GePd24,-0.7966285686363611
mp-1213829,Ce8AlPd24,-0.810771461931818
mp-1213840,Ce8SnPd24,-0.795872568636361
mp-1213855,Ce8Pd24Pb,-0.7660032896969671
mp-1214111,Ce8InPd24,-0.786499591414139
mp-29101,Ce8SbPd24,-0.79335101035094
mp-15843,Ge9Pd25,-0.45306283102941003
mp-647220,Cd85Pd27,-0.20490669241071202
mp-1225042,Ga3Te9Pd32,-0.331839319469571
mp-568593,Pd34Se11,-0.185382848314045
mp-680706,Y13Sn31Pd40,-0.7573385192261891
mp-1219181,Sm2Si3Pd,-0.9256427474999991
mp-980202,TmGePd,-0.976941646666672
mp-1225808,Cu31PdN8,0.22184154564285702
mp-996971,CuPdO2,-0.8181168762499991
mp-997039,AgPdO2,-0.625580041666666
mp-1180141,NdInPd,-0.527211192499998
mp-685478,Na2PdO3,-1.357433480668103
mp-570619,NdSbPd,-0.8681924349999981
mp-29274,P2PdO6,-2.167519598253974
mp-997012,CuPdO2,-0.884183718749999
mp-28954,Tl2PdSe2,-0.446582548624996
mp-1211524,LaSb3Pd,-0.820828957249995
mp-571039,CaAlPd,-0.753648914166667
mp-1190523,HoGePd,-0.986270959999997
mp-1190638,DyGePd,-0.988654885555553
mp-17093,ErSiPd,-1.011576034583331
mp-505467,YSiPd,-0.996380371666667
mp-641571,CeAlPd,-0.800711948968249
mp-669436,ZrAsPd,-0.9153227608333321
mp-998174,RbPdBr3,-1.221089450499999
mp-30102,BaPdCl4,-1.910062543333334
mp-3123,PPdSe,-0.5401804127455351
mp-570241,K6PdSe20,-0.48869982825462904
mp-7280,PPdS,-0.594736475714283
mp-1198404,Pd(IO3)2,-0.7437370475
mp-1199414,Pd(IN)2,1.039394404249999
mp-1203258,Pd(NO4)2,-0.42810358681818106
mp-1245372,SiPdN2,-0.389671418333332
mp-29460,Tl3PdCl5,-1.192721498888891
mp-31287,Tl3PdBr5,-0.9946526155555571
mp-567437,Pd(Se4Cl)2,-0.20242243954545103
mp-567945,SnTePd,-0.287586470416665
mp-10457,HfSiPd,-0.9863041733333321
mp-1095377,ErSnPd,-0.897158078333331
mp-1095464,YAlPd,-0.9211486749999971
mp-1095476,LaSnPd,-0.9248739158333331
mp-1095522,YZnPd,-0.739890969999999
mp-1095544,ScGaPd,-0.868749859166667
mp-1095625,TmAsPd,-1.297440979166666
mp-1095628,YSnPd,-0.924447789166666
mp-1095667,TmAlPd,-0.947572352500003
mp-1095684,SrInPd,-0.649460014722221
mp-1101803,NdGaPd,-0.839647422499997
mp-1101822,EuSbPd,-0.9628542416666651
mp-1101849,YGaPd,-0.8832934550000011
mp-1101946,TbAsPd,-1.3185136091666672
mp-1102053,CeGaPd,-0.796269040833335
mp-1102068,DyAsPd,-1.314853599166667
mp-1102076,EuMgPd,-0.5998248300000041
mp-1102080,ScSiPd,-1.001443666666664
mp-1102212,SmAlPd,-0.880286700833333
mp-1102521,PrGaPd,-0.8154775913888871
mp-1102601,SmGaPd,-0.862868278333333
mp-1102662,CaMgPd,-0.6106093758333321
mp-1102677,UGePd,-0.46110141833333
mp-1102737,HoAlPd,-0.9376719450000001
mp-1102763,LaZnPd,-0.713381960833332
mp-1102820,ErAlPd,-0.9401311402777771
mp-1102860,CaPdPb,-0.6196820191666641
mp-1102897,EuZnPd,-0.6360103866666671
mp-1103022,TmGaPd,-0.9615924341666661
mp-1103059,TmZnPd,-0.772805517500001
mp-1103066,SmSiPd,-0.9720049727777771
mp-1103162,TiSiPd,-0.865217339722221
mp-1103172,CaCdPd,-0.5882633474999991
mp-1103238,LuGaPd,-0.955227331388888
mp-1103382,DyAlPd,-0.933337895833335
mp-1103414,ZrSiPd,-1.047614807499999
mp-1103503,GdSnPd,-0.9382891950000001
mp-1103608,ZrGePd,-0.903119327499998
mp-1105752,CaCd2Pd,-0.48716739062499803
mp-11090,EuCdPd,-0.598974615
mp-11098,YbMgPd,-0.7149410083333311
mp-11764,HoSnPd,-0.908984421666661
mp-1179173,Sr2H4Pd,-0.5399904510714281
mp-1193896,Ba2H4Pd,-0.514400991071428
mp-1195256,Zr3Sb7Pd,-0.6042865724999981
mp-1195520,Hf3Sb7Pd,-0.465366880909088
mp-1196727,Ho5Bi2Pd,-0.781262156874994
mp-1200650,Ho5Sb2Pd,-0.8937084563541611
mp-1203241,Sc6Te2Pd,-0.7576366553703691
mp-1207514,YbPPd,-1.38075188515873
mp-1207674,TmPPd,-1.270178868214287
mp-1208300,TbPPd,-1.262699907103171
mp-1208374,TbSiPd,-0.973434810555556
mp-1208689,SmGePd,-0.9688854922222221
mp-1208992,SmSiPd,-1.012754614722221
mp-1209687,PrGePd,-0.927785826111112
mp-1210017,NdSiPd,-0.902742619722223
mp-1210791,LuPPd,-1.2625008212698399
mp-1212072,HoPPd,-1.266163623214283
mp-1212193,HfSbPd,-0.566456262970078
mp-1212811,DyPPd,-1.263438117103174
mp-1213948,CaZnPd,-0.6379041266666671
mp-1213959,CaSbPd,-0.9336692158333311
mp-1213983,CaBiPd,-0.8073560041666681
mp-1245500,NaPdN,0.148496575416667
mp-1245649,KPdN,0.127572044055554
mp-12704,TbGaPd,-0.955135205
mp-12722,TbAlPd,-0.927291009999997
mp-13025,YbZnPd,-0.8116259099999981
mp-13271,ErAsPd,-1.300302336944445
mp-13381,CeZnPd,-0.6525053522222201
mp-16415,LaPdO3,-2.3622328309999983
mp-20268,TiGePd,-0.7103129894444441
mp-21103,UPdSe3,-1.100248432906249
mp-21191,USiPd,-0.6037353446078361
mp-21401,TbSnPd,-0.9220374080555521
mp-21490,CeSnPd,-0.83661813583333
mp-21647,CeGePd,-0.9069781372222201
mp-22031,EuSnPd,-0.8081600883333351
mp-22036,ZrSbPd,-0.803571210833335
mp-22129,DyGaPd,-0.957612830833336
mp-22322,EuInPd,-0.699862070555555
mp-22645,PrSnPd,-0.899980192222224
mp-22695,NdSnPd,-0.914228098055554
mp-22722,NbSiPd,-0.705714658333332
mp-28616,NbTe5Pd,-0.641715172261904
mp-28763,CaAsPd,-1.051519560624998
mp-29936,Rb2PdI6,-1.015393154166669
mp-30437,CaSnPd,-0.8061516041666631
mp-30618,DySnPd,-0.9156642205555531
mp-31386,HoGaPd,-0.8913679216666601
mp-31387,ErGaPd,-0.957429113611112
mp-569511,NiTePd,-0.236874964166666
mp-571581,SmSnPd,-0.917127909999999
mp-620571,CaInPd,-0.7648142274999971
mp-642293,Y6Te2Pd,-0.7960799075925921
mp-643930,Eu2H4Pd,-0.575370831428565
mp-8919,ErPPd,-1.273204666547616
mp-8952,HoAsPd,-1.308672373333327
mp-1025520,BaIn2Pd,-0.566229482083331
mp-1071720,ScZnPd,-0.7226847683333321
mp-1078348,CeGa3Pd,-0.684558597499997
mp-1078429,EuGa3Pd,-0.714510963
mp-1078825,SrCd2Pd,-0.46942737375000004
mp-1078965,Cs2Sb2Pd,-0.613780159
mp-1079075,YGa2Pd,-0.7973710462499981
mp-1079203,NdGe2Pd,-0.7851898568749991
mp-1079745,ErGa2Pd,-0.8556462970833321
mp-1079853,SrMg2Pd,-0.446534559999999
mp-1079862,SrTl2Pd,-0.43466468166667205
mp-1079942,LuGa2Pd,-0.8404531804166631
mp-1080133,SrGa3Pd,-0.6143002545
mp-1080579,NdCd2Pd,-0.531480763124997
mp-1080693,Cs2Bi2Pd,-0.49212774900000206
mp-1092296,DyGa2Pd,-0.8629113175
mp-11392,TmGa2Pd,-0.855626688749999
mp-11958,CaSn2Pd,-0.666313169999996
mp-1205560,Rb2As2Pd,-0.49731150700000004
mp-1205610,Cs2P2Pd,-0.508036661719212
mp-1205714,Rb2P2Pd,-0.5051517568571441
mp-1206013,HoGe2Pd,-0.698650766249998
mp-1209823,Ni2PPd,-0.48137482491071104
mp-1213792,CeAl4Pd,-0.6312978358333321
mp-12469,LaCd2Pd,-0.573014344999998
mp-12996,LaMg2Pd,-0.5294970237500001
mp-19991,SrIn4Pd,-0.44093887111111
mp-20108,CaIn4Pd,-0.525335052499999
mp-20240,YbIn2Pd,-0.7171564837499991
mp-21024,SrIn2Pd,-0.5923117370833321
mp-21258,EuIn2Pd,-0.614102375833334
mp-21367,LaIn2Pd,-0.6605475833333331
mp-21460,CeIn2Pd,-0.558999433333331
mp-22008,EuIn4Pd,-0.45721316527777406
mp-22717,CaIn2Pd,-0.7076915612499981
mp-30314,Cs2PdCl4,-1.571850537857145
mp-3891,EuTl2Pd,-0.49552279875000205
mp-4009,BaPdS2,-1.471095382499999
mp-642458,CeIn4Pd,-0.43769420694444205
mp-7505,K2P2Pd,-0.516321371757141
mp-776166,AgPdO3,-0.174272703333333
mp-8147,K2As2Pd,-0.5044637069000001
mp-8857,Cs2As2Pd,-0.503128553862067
mp-972051,YbGa2Pd,-0.8552422512500001
mp-972423,TbGa2Pd,-0.863886184999998
mp-9767,BaAs2Pd,-0.819017123750001
mp-9768,BaSb2Pd,-0.9061885287499991
mp-978016,LaSn2Pd,-0.7881116212500011
mp-982511,HoGa2Pd,-0.797386366249998
mp-10789,Yb2Ge6Pd,-0.5639720986111101
mp-1202284,Dy2Ge6Pd,-0.572451761481479
mp-1209528,PdPb2F6,-2.168146161666666
mp-1245838,Pd(CN)2,0.21810370450000202
mp-17662,Lu2PdO4,-3.123752209047618
mp-28557,Ag2PdCl4,-0.5746215314285701
mp-29794,Ba2PdF6,-3.292978790000001
mp-1219688,PrAsPd,-0.694655298055554
mp-1246976,PdCN2,0.26162890312499804
mp-1216566,TlPdPb,-0.18242026499999903
mp-1245688,Si7PdN10,-0.9941281421296251
mp-1068813,K2Te2Pd,-0.8599408134999941
mp-1068941,K2PdS2,-1.068710574624998
mp-1069706,K2PdSe2,-1.079466821837501
mp-1069771,Rb2PdSe2,-1.066292505937501
